日期,时段,年,月,日,星期,是否周末,季度,小时,是否高峰时段,是否夜间,系统负荷-日前,非市场化机组出力-日前,平均出清价格-日前（元/MWh）,平均出清价格-实时（元/MWh）,datetime,新能源出力-日前
2025-01-31,13:00-14:00,2025,1,31,5,0,1,13,1,0,22838,10961.623,446.347687,454.0,2025-01-31 13:00:00,6348.49
2025-01-31,14:00-15:00,2025,1,31,5,0,1,14,1,0,22838,10949.64,446.566498,469.000214,2025-01-31 14:00:00,5909.988
2025-01-31,15:00-16:00,2025,1,31,5,0,1,15,1,0,23833,12917.106,446.609253,474.000427,2025-01-31 15:00:00,5456.142
2025-01-31,16:00-17:00,2025,1,31,5,0,1,16,1,0,24867,14352.259,450.000092,509.999939,2025-01-31 16:00:00,5005.473
2025-01-31,17:00-18:00,2025,1,31,5,0,1,17,1,0,26530,15415.064,446.449371,474.216675,2025-01-31 17:00:00,4731.53
2025-01-31,18:00-19:00,2025,1,31,5,0,1,18,1,0,27900,16602.619,428.220642,454.242279,2025-01-31 18:00:00,4782.796
2025-01-31,19:00-20:00,2025,1,31,5,0,1,19,1,0,28926,17212.009,444.314423,466.072845,2025-01-31 19:00:00,4772.237
2025-01-31,20:00-21:00,2025,1,31,5,0,1,20,1,0,29208,17075.214,444.422028,473.911346,2025-01-31 20:00:00,4733.679
2025-01-31,21:00-22:00,2025,1,31,5,0,1,21,0,0,27515,16082.904,445.575867,473.84549,2025-01-31 21:00:00,4626.262
2025-01-31,22:00-23:00,2025,1,31,5,0,1,22,0,1,25191,14256.419,445.000061,465.665588,2025-01-31 22:00:00,4511.43
2025-01-31,23:00-24:00,2025,1,31,5,0,1,23,0,1,22946,12470.37,443.999786,463.999878,2025-01-31 23:00:00,4412.921
2025-02-01,00:00-01:00,2025,2,1,6,1,1,0,0,1,21582,12821.328,331.439911,351.440094,2025-02-01 00:00:00,4393.88
2025-02-01,01:00-02:00,2025,2,1,6,1,1,1,0,1,19529,11057.998,331.440063,371.440094,2025-02-01 01:00:00,4299.6
2025-02-01,02:00-03:00,2025,2,1,6,1,1,2,0,1,18720,10422.779,331.440002,371.440063,2025-02-01 02:00:00,4235.509
2025-02-01,03:00-04:00,2025,2,1,6,1,1,3,0,1,18315,10013.933,331.439941,351.440002,2025-02-01 03:00:00,4144.775
2025-02-01,04:00-05:00,2025,2,1,6,1,1,4,0,1,18072,9824.215,331.440094,371.439941,2025-02-01 04:00:00,4064.865
2025-02-01,05:00-06:00,2025,2,1,6,1,1,5,0,1,18518,10378.519,331.439972,351.439911,2025-02-01 05:00:00,4007.527
2025-02-01,06:00-07:00,2025,2,1,6,1,1,6,0,1,20073,11301.479,331.440094,351.439941,2025-02-01 06:00:00,3881.361
2025-02-01,07:00-08:00,2025,2,1,6,1,1,7,0,0,22575,12507.569,371.439819,371.440063,2025-02-01 07:00:00,4118.775
2025-02-01,08:00-09:00,2025,2,1,6,1,1,8,1,0,25117,12969.408,391.923584,453.999908,2025-02-01 08:00:00,4996.332
2025-02-01,09:00-10:00,2025,2,1,6,1,1,9,1,0,26586,12147.813,371.440155,454.000183,2025-02-01 09:00:00,5807.146
2025-02-01,10:00-11:00,2025,2,1,6,1,1,10,1,0,26666,12233.523,371.449799,452.000153,2025-02-01 10:00:00,6218.314
2025-02-01,11:00-12:00,2025,2,1,6,1,1,11,1,0,25355,11590.128,372.406616,425.999969,2025-02-01 11:00:00,6223.692
2025-02-01,12:00-13:00,2025,2,1,6,1,1,12,1,0,24561,11307.833,371.009491,434.000153,2025-02-01 12:00:00,5867.55
2025-02-01,13:00-14:00,2025,2,1,6,1,1,13,1,0,23886,11055.633,370.999481,451.999939,2025-02-01 13:00:00,5264.49
2025-02-01,14:00-15:00,2025,2,1,6,1,1,14,1,0,24005,11325.114,372.052917,468.000092,2025-02-01 14:00:00,4599.614
2025-02-01,15:00-16:00,2025,2,1,6,1,1,15,1,0,24601,12884.946,371.440247,555.000244,2025-02-01 15:00:00,3992.838
2025-02-01,16:00-17:00,2025,2,1,6,1,1,16,1,0,25395,13991.637,371.439941,576.978943,2025-02-01 16:00:00,3437.573
2025-02-01,17:00-18:00,2025,2,1,6,1,1,17,1,0,26547,14860.635,371.43985,554.15033,2025-02-01 17:00:00,3129.252
2025-02-01,18:00-19:00,2025,2,1,6,1,1,18,1,0,28175,16387.949,351.877228,445.776855,2025-02-01 18:00:00,3286.107
2025-02-01,19:00-20:00,2025,2,1,6,1,1,19,1,0,29764,16983.259,351.439941,449.49115,2025-02-01 19:00:00,3400.737
2025-02-01,20:00-21:00,2025,2,1,6,1,1,20,1,0,29526,16655.689,371.440186,465.764465,2025-02-01 20:00:00,3421.907
2025-02-01,21:00-22:00,2025,2,1,6,1,1,21,0,0,27415,15918.769,371.440094,467.389374,2025-02-01 21:00:00,3353.924
2025-02-01,22:00-23:00,2025,2,1,6,1,1,22,0,1,24946,12930.408,391.440155,468.0,2025-02-01 22:00:00,3255.012
2025-02-01,23:00-24:00,2025,2,1,6,1,1,23,0,1,22723,11845.969,371.440002,426.000214,2025-02-01 23:00:00,3201.5
2025-02-02,00:00-01:00,2025,2,2,7,1,1,0,0,1,21663,11760.029,371.439819,371.439972,2025-02-02 00:00:00,3123.035
2025-02-02,01:00-02:00,2025,2,2,7,1,1,1,0,1,20111,10800.449,371.43988,371.440033,2025-02-02 01:00:00,3002.158
2025-02-02,02:00-03:00,2025,2,2,7,1,1,2,0,1,19218,10074.019,371.440002,371.440094,2025-02-02 02:00:00,2922.483
2025-02-02,03:00-04:00,2025,2,2,7,1,1,3,0,1,18529,8963.129,371.43988,371.440155,2025-02-02 03:00:00,2848.875
2025-02-02,04:00-05:00,2025,2,2,7,1,1,4,0,1,18862,9361.759,351.440063,371.439972,2025-02-02 04:00:00,2790.337
2025-02-02,05:00-06:00,2025,2,2,7,1,1,5,0,1,19283,10465.429,350.761475,371.440155,2025-02-02 05:00:00,2712.45
2025-02-02,06:00-07:00,2025,2,2,7,1,1,6,0,1,20410,11407.189,322.494873,351.440033,2025-02-02 06:00:00,2587.05
2025-02-02,07:00-08:00,2025,2,2,7,1,1,7,0,0,23621,12514.969,365.973267,371.440033,2025-02-02 07:00:00,2887.292
2025-02-02,08:00-09:00,2025,2,2,7,1,1,8,1,0,26387,13247.278,366.806946,384.968262,2025-02-02 08:00:00,3883.36
2025-02-02,09:00-10:00,2025,2,2,7,1,1,9,1,0,27856,12601.155,366.219971,384.744324,2025-02-02 09:00:00,4853.669
2025-02-02,10:00-11:00,2025,2,2,7,1,1,10,1,0,28223,12999.315,366.092041,364.571594,2025-02-02 10:00:00,5762.447
2025-02-02,11:00-12:00,2025,2,2,7,1,1,11,1,0,27069,12140.203,365.78302,364.563477,2025-02-02 11:00:00,6270.174
2025-02-02,12:00-13:00,2025,2,2,7,1,1,12,1,0,26073,11980.723,365.699646,344.796021,2025-02-02 12:00:00,6230.852
2025-02-02,13:00-14:00,2025,2,2,7,1,1,13,1,0,25601,11855.303,365.707153,344.841095,2025-02-02 13:00:00,5679.531
2025-02-02,14:00-15:00,2025,2,2,7,1,1,14,1,0,25077,11671.483,365.513397,364.388489,2025-02-02 14:00:00,4744.455
2025-02-02,15:00-16:00,2025,2,2,7,1,1,15,1,0,25391,13209.639,365.943451,364.108215,2025-02-02 15:00:00,3554.259
2025-02-02,16:00-17:00,2025,2,2,7,1,1,16,1,0,26440,14814.277,365.934052,365.485962,2025-02-02 16:00:00,2235.273
2025-02-02,17:00-18:00,2025,2,2,7,1,1,17,1,0,28013,16233.853,366.26944,385.031036,2025-02-02 17:00:00,1390.117
2025-02-02,18:00-19:00,2025,2,2,7,1,1,18,1,0,29219,16645.139,366.890045,365.700745,2025-02-02 18:00:00,1514.164
2025-02-02,19:00-20:00,2025,2,2,7,1,1,19,1,0,30110,16920.951,371.099823,385.318146,2025-02-02 19:00:00,1717.324
2025-02-02,20:00-21:00,2025,2,2,7,1,1,20,1,0,30320,16646.563,371.801178,370.697449,2025-02-02 20:00:00,1917.61
2025-02-02,21:00-22:00,2025,2,2,7,1,1,21,0,0,28170,15602.609,370.050629,370.688629,2025-02-02 21:00:00,2123.931
2025-02-02,22:00-23:00,2025,2,2,7,1,1,22,0,1,26073,13297.9,366.518036,390.136108,2025-02-02 22:00:00,2301.338
2025-02-02,23:00-24:00,2025,2,2,7,1,1,23,0,1,23890,11789.949,346.933044,365.881897,2025-02-02 23:00:00,2423.845
2025-02-03,00:00-01:00,2025,2,3,1,0,1,0,0,1,22169,11763.569,445.000122,449.999939,2025-02-03 00:00:00,3066.073
2025-02-03,01:00-02:00,2025,2,3,1,0,1,1,0,1,20584,11728.739,357.000061,423.999969,2025-02-03 01:00:00,3418.364
2025-02-03,02:00-03:00,2025,2,3,1,0,1,2,0,1,19647,11742.859,278.000031,275.999878,2025-02-03 02:00:00,3709.228
2025-02-03,03:00-04:00,2025,2,3,1,0,1,3,0,1,19193,11750.599,132.000076,136.0,2025-02-03 03:00:00,3871.665
2025-02-03,04:00-05:00,2025,2,3,1,0,1,4,0,1,19034,11710.239,141.000061,144.000061,2025-02-03 04:00:00,3912.094
2025-02-03,05:00-06:00,2025,2,3,1,0,1,5,0,1,19389,11690.899,144.000015,150.000015,2025-02-03 05:00:00,3836.764
2025-02-03,06:00-07:00,2025,2,3,1,0,1,6,0,1,21029,11668.609,330.000122,280.000061,2025-02-03 06:00:00,3655.548
2025-02-03,07:00-08:00,2025,2,3,1,0,1,7,0,0,24439,12879.687,444.000031,444.000458,2025-02-03 07:00:00,4837.863
2025-02-03,08:00-09:00,2025,2,3,1,0,1,8,1,0,27717,14370.919,424.3396,427.086426,2025-02-03 08:00:00,8877.416
2025-02-03,09:00-10:00,2025,2,3,1,0,1,9,1,0,29626,14505.73,20.650928,0.973122,2025-02-03 09:00:00,13451.585
2025-02-03,10:00-11:00,2025,2,3,1,0,1,10,1,0,29754,13686.671,0.0,0.0,2025-02-03 10:00:00,17110.078
2025-02-03,11:00-12:00,2025,2,3,1,0,1,11,1,0,28059,13476.003,0.0,0.626135,2025-02-03 11:00:00,19000.953
2025-02-03,12:00-13:00,2025,2,3,1,0,1,12,1,0,27229,14404.993,0.0,0.587762,2025-02-03 12:00:00,19199.934
2025-02-03,13:00-14:00,2025,2,3,1,0,1,13,1,0,26653,14749.643,0.0,0.53386,2025-02-03 13:00:00,17681.518
2025-02-03,14:00-15:00,2025,2,3,1,0,1,14,1,0,26742,13748.363,0.0,0.489324,2025-02-03 14:00:00,14288.123
2025-02-03,15:00-16:00,2025,2,3,1,0,1,15,1,0,27495,15108.299,357.000214,0.892491,2025-02-03 15:00:00,9510.798
2025-02-03,16:00-17:00,2025,2,3,1,0,1,16,1,0,28780,15871.524,453.999969,432.44397,2025-02-03 16:00:00,4210.323
2025-02-03,17:00-18:00,2025,2,3,1,0,1,17,1,0,29754,17832.689,473.000122,466.044861,2025-02-03 17:00:00,895.178
2025-02-03,18:00-19:00,2025,2,3,1,0,1,18,1,0,30791,17897.32,471.999969,451.999969,2025-02-03 18:00:00,801.312
2025-02-03,19:00-20:00,2025,2,3,1,0,1,19,1,0,31659,18004.604,471.135406,452.0,2025-02-03 19:00:00,802.385
2025-02-03,20:00-21:00,2025,2,3,1,0,1,20,1,0,31651,18170.509,474.000153,464.141632,2025-02-03 20:00:00,761.275
2025-02-03,21:00-22:00,2025,2,3,1,0,1,21,0,0,29216,16245.141,470.000153,452.000092,2025-02-03 21:00:00,701.092
2025-02-03,22:00-23:00,2025,2,3,1,0,1,22,0,1,26786,14892.429,470.000153,451.999847,2025-02-03 22:00:00,663.714
2025-02-03,23:00-24:00,2025,2,3,1,0,1,23,0,1,24660,12793.53,471.000153,451.999939,2025-02-03 23:00:00,652.719
2025-02-04,00:00-01:00,2025,2,4,2,0,1,0,0,1,23119,13205.86,454.000214,451.000061,2025-02-04 00:00:00,588.542
2025-02-04,01:00-02:00,2025,2,4,2,0,1,1,0,1,21455,12203.09,447.999817,444.999939,2025-02-04 01:00:00,606.323
2025-02-04,02:00-03:00,2025,2,4,2,0,1,2,0,1,20534,12106.12,443.999878,432.000061,2025-02-04 02:00:00,613.048
2025-02-04,03:00-04:00,2025,2,4,2,0,1,3,0,1,19956,11560.91,443.999756,443.999908,2025-02-04 03:00:00,605.818
2025-02-04,04:00-05:00,2025,2,4,2,0,1,4,0,1,19974,11563.44,444.000061,444.000061,2025-02-04 04:00:00,596.487
2025-02-04,05:00-06:00,2025,2,4,2,0,1,5,0,1,20436,11479.44,443.999969,445.000275,2025-02-04 05:00:00,583.956
2025-02-04,06:00-07:00,2025,2,4,2,0,1,6,0,1,21855,12960.769,452.0,452.000183,2025-02-04 06:00:00,616.957
2025-02-04,07:00-08:00,2025,2,4,2,0,1,7,0,0,25385,14550.626,454.000275,463.999878,2025-02-04 07:00:00,2742.078
2025-02-04,08:00-09:00,2025,2,4,2,0,1,8,1,0,28641,15159.23,390.25708,444.168488,2025-02-04 08:00:00,8895.343
2025-02-04,09:00-10:00,2025,2,4,2,0,1,9,1,0,30446,15816.5,0.42112,0.0,2025-02-04 09:00:00,15314.502
2025-02-04,10:00-11:00,2025,2,4,2,0,1,10,1,0,30938,15751.474,0.0,0.0,2025-02-04 10:00:00,19691.594
2025-02-04,11:00-12:00,2025,2,4,2,0,1,11,1,0,30520,15840.264,0.0,0.0,2025-02-04 11:00:00,21556.418
2025-02-04,12:00-13:00,2025,2,4,2,0,1,12,1,0,29336,14483.464,0.0,0.0,2025-02-04 12:00:00,21666.649
2025-02-04,13:00-14:00,2025,2,4,2,0,1,13,1,0,28363,14356.069,0.0,2.015705,2025-02-04 13:00:00,20171.619
2025-02-04,14:00-15:00,2025,2,4,2,0,1,14,1,0,27982,14627.964,0.0,0.540175,2025-02-04 14:00:00,16500.78
2025-02-04,15:00-16:00,2025,2,4,2,0,1,15,1,0,28321,15689.45,43.999989,0.0,2025-02-04 15:00:00,10887.361
2025-02-04,16:00-17:00,2025,2,4,2,0,1,16,1,0,29315,15925.1,454.000366,444.359863,2025-02-04 16:00:00,4447.59
2025-02-04,17:00-18:00,2025,2,4,2,0,1,17,1,0,30171,17195.616,464.999878,464.000397,2025-02-04 17:00:00,710.217
2025-02-04,18:00-19:00,2025,2,4,2,0,1,18,1,0,31178,17209.68,463.999939,453.999939,2025-02-04 18:00:00,738.733
2025-02-04,19:00-20:00,2025,2,4,2,0,1,19,1,0,31865,17268.7,464.000061,455.190277,2025-02-04 19:00:00,902.269
2025-02-04,20:00-21:00,2025,2,4,2,0,1,20,1,0,32066,17048.17,465.0,454.000061,2025-02-04 20:00:00,980.72
2025-02-04,21:00-22:00,2025,2,4,2,0,1,21,0,0,30021,16405.14,465.000092,453.999939,2025-02-04 21:00:00,1016.759
2025-02-04,22:00-23:00,2025,2,4,2,0,1,22,0,1,27219,14427.412,466.000183,454.000061,2025-02-04 22:00:00,976.86
2025-02-04,23:00-24:00,2025,2,4,2,0,1,23,0,1,24727,11979.796,465.000244,452.000153,2025-02-04 23:00:00,869.631
2025-02-05,00:00-01:00,2025,2,5,3,0,1,0,0,1,23277,13383.217,368.195068,351.43988,2025-02-05 00:00:00,760.15
2025-02-05,01:00-02:00,2025,2,5,3,0,1,1,0,1,21618,12923.714,371.440186,351.440094,2025-02-05 01:00:00,664.013
2025-02-05,02:00-03:00,2025,2,5,3,0,1,2,0,1,20685,12436.774,351.440033,351.439972,2025-02-05 02:00:00,626.46
2025-02-05,03:00-04:00,2025,2,5,3,0,1,3,0,1,20117,11781.311,351.439972,351.440125,2025-02-05 03:00:00,724.072
2025-02-05,04:00-05:00,2025,2,5,3,0,1,4,0,1,20135,11714.299,351.440033,351.440033,2025-02-05 04:00:00,987.118
2025-02-05,05:00-06:00,2025,2,5,3,0,1,5,0,1,20598,11588.879,331.440063,351.440033,2025-02-05 05:00:00,1402.761
2025-02-05,06:00-07:00,2025,2,5,3,0,1,6,0,1,21973,11602.428,351.440002,351.439972,2025-02-05 06:00:00,1964.747
2025-02-05,07:00-08:00,2025,2,5,3,0,1,7,0,0,25497,12692.335,371.439941,371.440094,2025-02-05 07:00:00,3393.973
2025-02-05,08:00-09:00,2025,2,5,3,0,1,8,1,0,28741,13468.059,372.445831,371.439758,2025-02-05 08:00:00,6073.263
2025-02-05,09:00-10:00,2025,2,5,3,0,1,9,1,0,30445,12662.052,372.427643,331.440155,2025-02-05 09:00:00,8635.603
2025-02-05,10:00-11:00,2025,2,5,3,0,1,10,1,0,30976,11840.446,373.811493,313.964447,2025-02-05 10:00:00,10707.957
2025-02-05,11:00-12:00,2025,2,5,3,0,1,11,1,0,30599,11824.276,353.769897,120.030273,2025-02-05 11:00:00,11941.328
2025-02-05,12:00-13:00,2025,2,5,3,0,1,12,1,0,29549,11499.979,362.528656,160.245026,2025-02-05 12:00:00,11842.863
2025-02-05,13:00-14:00,2025,2,5,3,0,1,13,1,0,28611,11347.585,353.89621,312.56427,2025-02-05 13:00:00,10837.653
2025-02-05,14:00-15:00,2025,2,5,3,0,1,14,1,0,28218,11561.633,354.025482,373.060394,2025-02-05 14:00:00,8915.858
2025-02-05,15:00-16:00,2025,2,5,3,0,1,15,1,0,28585,13813.079,371.439758,431.332092,2025-02-05 15:00:00,6396.711
2025-02-05,16:00-17:00,2025,2,5,3,0,1,16,1,0,29598,15705.132,371.440186,447.572479,2025-02-05 16:00:00,3588.834
2025-02-05,17:00-18:00,2025,2,5,3,0,1,17,1,0,30406,17105.048,391.440033,455.350861,2025-02-05 17:00:00,1811.034
2025-02-05,18:00-19:00,2025,2,5,3,0,1,18,1,0,31332,17060.928,371.43988,446.979004,2025-02-05 18:00:00,1926.344
2025-02-05,19:00-20:00,2025,2,5,3,0,1,19,1,0,32048,17149.588,391.439941,447.094421,2025-02-05 19:00:00,2039.899
2025-02-05,20:00-21:00,2025,2,5,3,0,1,20,1,0,32191,17107.312,391.440094,434.937836,2025-02-05 20:00:00,1929.957
2025-02-05,21:00-22:00,2025,2,5,3,0,1,21,0,0,30167,16583.926,391.43985,446.845154,2025-02-05 21:00:00,1758.229
2025-02-05,22:00-23:00,2025,2,5,3,0,1,22,0,1,27341,14158.323,391.440125,391.440063,2025-02-05 22:00:00,1625.547
2025-02-05,23:00-24:00,2025,2,5,3,0,1,23,0,1,24830,11995.948,391.440125,391.440063,2025-02-05 23:00:00,1601.699
2025-02-06,00:00-01:00,2025,2,6,4,0,1,0,0,1,24109,11602.567,351.440033,351.440125,2025-02-06 00:00:00,1623.504
2025-02-06,01:00-02:00,2025,2,6,4,0,1,1,0,1,22555,10965.559,351.439911,351.439941,2025-02-06 01:00:00,1565.951
2025-02-06,02:00-03:00,2025,2,6,4,0,1,2,0,1,21283,10937.249,351.440002,351.440063,2025-02-06 02:00:00,1485.801
2025-02-06,03:00-04:00,2025,2,6,4,0,1,3,0,1,20746,10909.079,351.440094,351.440186,2025-02-06 03:00:00,1386.272
2025-02-06,04:00-05:00,2025,2,6,4,0,1,4,0,1,20510,10897.829,351.440155,351.440063,2025-02-06 04:00:00,1272.284
2025-02-06,05:00-06:00,2025,2,6,4,0,1,5,0,1,21134,10889.779,351.440125,351.439941,2025-02-06 05:00:00,1135.905
2025-02-06,06:00-07:00,2025,2,6,4,0,1,6,0,1,23156,11554.729,351.439941,351.439911,2025-02-06 06:00:00,997.327
2025-02-06,07:00-08:00,2025,2,6,4,0,1,7,0,0,26956,12929.999,351.439972,371.439911,2025-02-06 07:00:00,1812.201
2025-02-06,08:00-09:00,2025,2,6,4,0,1,8,1,0,30748,14399.483,371.440063,371.440002,2025-02-06 08:00:00,4163.051
2025-02-06,09:00-10:00,2025,2,6,4,0,1,9,1,0,31968,13189.894,373.55069,371.440033,2025-02-06 09:00:00,6546.958
2025-02-06,10:00-11:00,2025,2,6,4,0,1,10,1,0,32157,12613.75,376.434082,344.529266,2025-02-06 10:00:00,8515.614
2025-02-06,11:00-12:00,2025,2,6,4,0,1,11,1,0,30770,11837.154,360.026886,342.073029,2025-02-06 11:00:00,9690.537
2025-02-06,12:00-13:00,2025,2,6,4,0,1,12,1,0,30060,10584.208,344.787689,323.97757,2025-02-06 12:00:00,9760.489
2025-02-06,13:00-14:00,2025,2,6,4,0,1,13,1,0,29250,10564.608,341.77774,333.222839,2025-02-06 13:00:00,8718.074
2025-02-06,14:00-15:00,2025,2,6,4,0,1,14,1,0,28811,11424.792,353.086121,351.586426,2025-02-06 14:00:00,6932.468
2025-02-06,15:00-16:00,2025,2,6,4,0,1,15,1,0,29586,13738.192,372.537903,371.440063,2025-02-06 15:00:00,4654.122
2025-02-06,16:00-17:00,2025,2,6,4,0,1,16,1,0,30580,15083.473,371.805511,391.440094,2025-02-06 16:00:00,2155.718
2025-02-06,17:00-18:00,2025,2,6,4,0,1,17,1,0,31332,15968.986,391.835266,391.440186,2025-02-06 17:00:00,529.543
2025-02-06,18:00-19:00,2025,2,6,4,0,1,18,1,0,32155,16678.967,371.485657,374.480072,2025-02-06 18:00:00,587.743
2025-02-06,19:00-20:00,2025,2,6,4,0,1,19,1,0,33392,17246.788,371.510742,374.480042,2025-02-06 19:00:00,670.958
2025-02-06,20:00-21:00,2025,2,6,4,0,1,20,1,0,33652,17106.971,372.879028,391.440155,2025-02-06 20:00:00,709.792
2025-02-06,21:00-22:00,2025,2,6,4,0,1,21,0,0,31653,14269.532,372.902618,371.440125,2025-02-06 21:00:00,759.488
2025-02-06,22:00-23:00,2025,2,6,4,0,1,22,0,1,28322,11939.01,371.440033,371.439941,2025-02-06 22:00:00,863.258
2025-02-06,23:00-24:00,2025,2,6,4,0,1,23,0,1,25459,10916.549,351.439972,351.440186,2025-02-06 23:00:00,1013.177
2025-02-07,00:00-01:00,2025,2,7,5,0,1,0,0,1,25148,10425.283,424.000275,444.000092,2025-02-07 00:00:00,2457.472
2025-02-07,01:00-02:00,2025,2,7,5,0,1,1,0,1,23312,10373.243,144.000031,350.999939,2025-02-07 01:00:00,3204.769
2025-02-07,02:00-03:00,2025,2,7,5,0,1,2,0,1,22218,10445.123,79.999977,273.999847,2025-02-07 02:00:00,3999.264
2025-02-07,03:00-04:00,2025,2,7,5,0,1,3,0,1,21811,10511.723,20.000008,40.000004,2025-02-07 03:00:00,4778.021
2025-02-07,04:00-05:00,2025,2,7,5,0,1,4,0,1,21549,10581.413,20.000004,20.000013,2025-02-07 04:00:00,5407.238
2025-02-07,05:00-06:00,2025,2,7,5,0,1,5,0,1,22529,10630.653,39.999985,39.999996,2025-02-07 05:00:00,5771.78
2025-02-07,06:00-07:00,2025,2,7,5,0,1,6,0,1,24083,11947.839,80.0,39.999996,2025-02-07 06:00:00,5906.677
2025-02-07,07:00-08:00,2025,2,7,5,0,1,7,0,0,28276,13150.389,132.000046,146.5,2025-02-07 07:00:00,7524.184
2025-02-07,08:00-09:00,2025,2,7,5,0,1,8,1,0,32530,14846.643,81.401024,124.828148,2025-02-07 08:00:00,11790.495
2025-02-07,09:00-10:00,2025,2,7,5,0,1,9,1,0,33661,14855.619,44.577526,106.315918,2025-02-07 09:00:00,15846.091
2025-02-07,10:00-11:00,2025,2,7,5,0,1,10,1,0,34250,14687.349,63.812302,214.072891,2025-02-07 10:00:00,19108.466
2025-02-07,11:00-12:00,2025,2,7,5,0,1,11,1,0,33299,14785.583,67.885246,56.480213,2025-02-07 11:00:00,20526.889
2025-02-07,12:00-13:00,2025,2,7,5,0,1,12,1,0,32452,13470.633,65.021156,26.841719,2025-02-07 12:00:00,20365.522
2025-02-07,13:00-14:00,2025,2,7,5,0,1,13,1,0,31720,13193.068,49.458252,13.698497,2025-02-07 13:00:00,18588.59
2025-02-07,14:00-15:00,2025,2,7,5,0,1,14,1,0,31273,13571.513,139.801392,49.478489,2025-02-07 14:00:00,15340.544
2025-02-07,15:00-16:00,2025,2,7,5,0,1,15,1,0,32213,15077.346,436.136902,202.347824,2025-02-07 15:00:00,11123.083
2025-02-07,16:00-17:00,2025,2,7,5,0,1,16,1,0,33405,15726.27,454.900421,444.0,2025-02-07 16:00:00,6360.084
2025-02-07,17:00-18:00,2025,2,7,5,0,1,17,1,0,33702,16172.442,469.068054,451.328217,2025-02-07 17:00:00,3242.356
2025-02-07,18:00-19:00,2025,2,7,5,0,1,18,1,0,34174,17087.23,465.704956,454.000183,2025-02-07 18:00:00,3205.957
2025-02-07,19:00-20:00,2025,2,7,5,0,1,19,1,0,35083,17358.3,466.831848,463.999969,2025-02-07 19:00:00,3235.321
2025-02-07,20:00-21:00,2025,2,7,5,0,1,20,1,0,35158,17198.092,466.000031,454.000214,2025-02-07 20:00:00,3114.816
2025-02-07,21:00-22:00,2025,2,7,5,0,1,21,0,0,33536,14628.552,465.268585,451.999908,2025-02-07 21:00:00,2899.746
2025-02-07,22:00-23:00,2025,2,7,5,0,1,22,0,1,30023,12415.792,464.999969,451.0,2025-02-07 22:00:00,2621.853
2025-02-07,23:00-24:00,2025,2,7,5,0,1,23,0,1,27050,11277.269,452.000092,446.000061,2025-02-07 23:00:00,2322.048
2025-02-08,00:00-01:00,2025,2,8,6,1,1,0,0,1,26760,10782.355,371.439819,351.439972,2025-02-08 00:00:00,1776.543
2025-02-08,01:00-02:00,2025,2,8,6,1,1,1,0,1,25213,10345.129,351.440186,351.440002,2025-02-08 01:00:00,1553.702
2025-02-08,02:00-03:00,2025,2,8,6,1,1,2,0,1,24074,10357.704,351.440002,331.440033,2025-02-08 02:00:00,1380.864
2025-02-08,03:00-04:00,2025,2,8,6,1,1,3,0,1,23433,10228.224,351.440063,331.440063,2025-02-08 03:00:00,1254.368
2025-02-08,04:00-05:00,2025,2,8,6,1,1,4,0,1,23195,10213.374,351.439941,331.440002,2025-02-08 04:00:00,1163.897
2025-02-08,05:00-06:00,2025,2,8,6,1,1,5,0,1,23944,10206.654,351.439972,351.440155,2025-02-08 05:00:00,1096.973
2025-02-08,06:00-07:00,2025,2,8,6,1,1,6,0,1,25755,11504.383,371.440002,351.440033,2025-02-08 06:00:00,1053.852
2025-02-08,07:00-08:00,2025,2,8,6,1,1,7,0,0,29785,13428.774,371.440033,391.43988,2025-02-08 07:00:00,3558.978
2025-02-08,08:00-09:00,2025,2,8,6,1,1,8,1,0,34024,16956.021,371.737061,371.439972,2025-02-08 08:00:00,10073.699
2025-02-08,09:00-10:00,2025,2,8,6,1,1,9,1,0,36047,18647.594,346.676605,328.083588,2025-02-08 09:00:00,16511.239
2025-02-08,10:00-11:00,2025,2,8,6,1,1,10,1,0,36931,19441.619,332.769745,282.974731,2025-02-08 10:00:00,21578.723
2025-02-08,11:00-12:00,2025,2,8,6,1,1,11,1,0,36509,19532.556,311.874054,210.719223,2025-02-08 11:00:00,24231.359
2025-02-08,12:00-13:00,2025,2,8,6,1,1,12,1,0,35709,20108.518,276.253479,183.881882,2025-02-08 12:00:00,24673.945
2025-02-08,13:00-14:00,2025,2,8,6,1,1,13,1,0,34756,20691.694,177.032944,153.642105,2025-02-08 13:00:00,22942.646
2025-02-08,14:00-15:00,2025,2,8,6,1,1,14,1,0,34733,18749.763,317.163513,316.575256,2025-02-08 14:00:00,19126.689
2025-02-08,15:00-16:00,2025,2,8,6,1,1,15,1,0,35154,18716.143,351.831116,344.013245,2025-02-08 15:00:00,12982.552
2025-02-08,16:00-17:00,2025,2,8,6,1,1,16,1,0,36553,16738.21,391.43985,389.999725,2025-02-08 16:00:00,5566.768
2025-02-08,17:00-18:00,2025,2,8,6,1,1,17,1,0,36808,15926.71,446.352783,454.622681,2025-02-08 17:00:00,728.152
2025-02-08,18:00-19:00,2025,2,8,6,1,1,18,1,0,37287,16477.27,391.497467,418.945404,2025-02-08 18:00:00,657.4
2025-02-08,19:00-20:00,2025,2,8,6,1,1,19,1,0,37720,16530.811,424.058929,443.025452,2025-02-08 19:00:00,829.668
